F,X,Y,Z
158.5,0,76.96525761,14.61231072
158.6,0,76.62412471,14.47827867
158.7,0,76.2827584,14.34484221
158.8,0,75.94115972,14.21200174
158.9,0,75.59932971,14.07975769
159,0,75.2572694,13.94811044
159.1,0,74.91497986,13.81706039
159.2,0,74.57246211,13.68660796
159.3,0,74.22971719,13.55675353
159.4,0,73.88674616,13.42749749
159.5,0,73.54355006,13.29884026
159.6,0,73.20012994,13.17078221
159.7,0,72.85648683,13.04332373
159.8,0,72.51262179,12.91646522
159.9,0,72.16853586,12.79020706
160,0,71.8242301,12.66454963
160.1,0,71.47970554,12.53949333
160.2,0,71.13496325,12.41503852
160.3,0,70.79000427,12.29118559
160.4,0,70.44482965,12.16793491
160.5,0,70.09944044,12.04528687
160.6,0,69.7538377,11.92324183
160.7,0,69.40802247,11.80180017
160.8,0,69.06199582,11.68096225
160.9,0,68.71575879,11.56072845
161,0,68.36931244,11.44109912
161.1,0,68.02265782,11.32207465
161.2,0,67.675796,11.20365538
161.3,0,67.32872802,11.08584167
161.4,0,66.98145495,10.9686339
161.5,0,66.63397785,10.85203241
161.6,0,66.28629776,10.73603755
161.7,0,65.93841575,10.6206497
161.8,0,65.59033289,10.50586918
161.9,0,65.24205022,10.39169636
162,0,64.89356882,10.27813158
162.1,0,64.54488974,10.16517519
162.2,0,64.19601404,10.05282752
162.3,0,63.84694279,9.941088937
162.4,0,63.49767706,9.829959763
162.5,0,63.1482179,9.719440343
162.6,0,62.79856637,9.609531012
162.7,0,62.44872356,9.500232104
162.8,0,62.09869051,9.391543954
162.9,0,61.7484683,9.283466892
163,0,61.39805799,9.176001248
163.1,0,61.04746066,9.069147348
163.2,0,60.69667736,8.962905518
163.3,0,60.34570917,8.857276082
163.4,0,59.99455716,8.752259362
163.5,0,59.64322239,8.647855678
163.6,0,59.29170594,8.544065347
163.7,0,58.94000887,8.440888685
163.8,0,58.58813227,8.338326008
163.9,0,58.23607719,8.236377627
164,0,57.88384472,8.135043853
164.1,0,57.53143593,8.034324995
164.2,0,57.17885188,7.934221359
164.3,0,56.82609365,7.83473325
164.4,0,56.47316233,7.735860972
164.5,0,56.12005898,7.637604826
164.6,0,55.76678467,7.539965111
164.7,0,55.41334049,7.442942124
164.8,0,55.05972751,7.346536161
164.9,0,54.70594681,7.250747515
165,0,54.35199947,7.155576479
165.1,0,53.99788656,7.061023343
165.2,0,53.64360917,6.967088393
165.3,0,53.28916836,6.873771917
165.4,0,52.93456523,6.781074199
165.5,0,52.57980085,6.688995521
165.6,0,52.2248763,6.597536163
165.7,0,51.86979267,6.506696405
165.8,0,51.51455103,6.416476522
165.9,0,51.15915248,6.32687679
166,0,50.80359808,6.237897482
166.1,0,50.44788892,6.149538869
166.2,0,50.09202609,6.061801219
166.3,0,49.73601067,5.9746848
166.4,0,49.37984375,5.888189879
166.5,0,49.02352641,5.802316716
166.6,0,48.66705973,5.717065576
166.7,0,48.31044481,5.632436717
166.8,0,47.95368272,5.548430397
166.9,0,47.59677456,5.465046871
167,0,47.23972141,5.382286395
167.1,0,46.88252436,5.30014922
167.2,0,46.5251845,5.218635596
167.3,0,46.16770291,5.137745771
167.4,0,45.81008069,5.057479993
167.5,0,45.45231893,4.977838505
167.6,0,45.09441871,4.89882155
167.7,0,44.73638112,4.820429369
167.8,0,44.37820726,4.7426622
167.9,0,44.01989821,4.665520281
168,0,43.66145507,4.589003846
168.1,0,43.30287893,4.513113129
168.2,0,42.94417089,4.43784836
168.3,0,42.58533202,4.363209769
168.4,0,42.22636344,4.289197584
168.5,0,41.86726623,4.21581203
168.6,0,41.50804148,4.143053329
168.7,0,41.14869029,4.070921705
168.8,0,40.78921376,3.999417377
168.9,0,40.42961297,3.928540562
169,0,40.06988903,3.858291476
169.1,0,39.71004303,3.788670334
169.2,0,39.35007606,3.719677347
169.3,0,38.98998923,3.651312726
169.4,0,38.62978363,3.583576679
169.5,0,38.26946035,3.516469412
169.6,0,37.9090205,3.449991129
169.7,0,37.54846517,3.384142034
169.8,0,37.18779547,3.318922326
169.9,0,36.82701248,3.254332205
170,0,36.46611731,3.190371867
170.1,0,36.10511106,3.127041507
170.2,0,35.74399482,3.064341318
170.3,0,35.38276971,3.002271491
170.4,0,35.02143681,2.940832215
170.5,0,34.65999723,2.880023677
170.6,0,34.29845207,2.819846063
170.7,0,33.93680243,2.760299555
170.8,0,33.57504942,2.701384335
170.9,0,33.21319412,2.643100582
171,0,32.85123766,2.585448475
171.1,0,32.48918112,2.528428188
171.2,0,32.12702562,2.472039896
171.3,0,31.76477225,2.41628377
171.4,0,31.40242212,2.36115998
171.5,0,31.03997634,2.306668694
171.6,0,30.677436,2.252810078
171.7,0,30.31480221,2.199584296
171.8,0,29.95207608,2.146991509
171.9,0,29.58925871,2.09503188
172,0,29.2263512,2.043705564
172.1,0,28.86335467,1.99301272
172.2,0,28.50027021,1.942953501
172.3,0,28.13709894,1.89352806
172.4,0,27.77384195,1.844736547
172.5,0,27.41050037,1.796579111
172.6,0,27.04707528,1.7490559
172.7,0,26.68356781,1.702167056
172.8,0,26.31997905,1.655912724
172.9,0,25.95631012,1.610293044
173,0,25.59256212,1.565308155
173.1,0,25.22873616,1.520958195
173.2,0,24.86483334,1.477243298
173.3,0,24.50085479,1.434163597
173.4,0,24.1368016,1.391719224
173.5,0,23.77267489,1.349910308
173.6,0,23.40847576,1.308736976
173.7,0,23.04420533,1.268199354
173.8,0,22.6798647,1.228297566
173.9,0,22.31545498,1.189031732
174,0,21.95097729,1.150401973
174.1,0,21.58643273,1.112408405
174.2,0,21.22182241,1.075051146
174.3,0,20.85714745,1.038330308
174.4,0,20.49240895,1.002246004
174.5,0,20.12760803,0.966798343
174.6,0,19.7627458,0.931987433
174.7,0,19.39782336,0.897813381
174.8,0,19.03284184,0.864276291
174.9,0,18.66780234,0.831376264
175,0,18.30270598,0.799113401
175.1,0,17.93755386,0.7674878
175.2,0,17.5723471,0.736499558
175.3,0,17.20708681,0.706148768
175.4,0,16.84177411,0.676435524
175.5,0,16.4764101,0.647359916
175.6,0,16.11099591,0.618922032
175.7,0,15.74553263,0.59112196
175.8,0,15.3800214,0.563959783
175.9,0,15.01446331,0.537435585
176,0,14.64885949,0.511549445
176.1,0,14.28321104,0.486301445
176.2,0,13.91751908,0.461691659
176.3,0,13.55178473,0.437720163
176.4,0,13.1860091,0.41438703
176.5,0,12.8201933,0.391692331
176.6,0,12.45433845,0.369636136
176.7,0,12.08844566,0.348218511
176.8,0,11.72251605,0.327439522
176.9,0,11.35655073,0.307299231
177,0,10.99055081,0.287797702
177.1,0,10.62451742,0.268934991
177.2,0,10.25845166,0.250711158
177.3,0,9.892354649,0.233126258
177.4,0,9.526227507,0.216180344
177.5,0,9.160071347,0.199873468
177.6,0,8.793887283,0.184205679
177.7,0,8.427676432,0.169177026
177.8,0,8.061439908,0.154787554
177.9,0,7.695178828,0.141037306
178,0,7.328894308,0.127926326
178.1,0,6.962587462,0.115454652
178.2,0,6.596259406,0.103622323
178.3,0,6.229911258,0.092429375
178.4,0,5.863544132,0.081875842
178.5,0,5.497159145,0.071961755
178.6,0,5.130757412,0.062687146
178.7,0,4.76434005,0.054052042
178.8,0,4.397908176,0.04605647
178.9,0,4.031462904,0.038700454
179,0,3.665005352,0.031984017
179.1,0,3.298536635,0.025907179
179.2,0,2.932057871,0.020469958
179.3,0,2.565570175,0.015672371
179.4,0,2.199074664,0.011514433
179.5,0,1.832572455,0.007996157
179.6,0,1.466064663,0.005117552
179.7,0,1.099552405,0.002878628
179.8,0,0.733036797,0.001279392
179.9,0,0.366518957,0.000319848
180,0,1.28641E-14,0
